0,0.39814814814814814,0.07906976744186046,0.009345794392523364,0.1917808219178082
1,1.0,0.9846938775510204,0.9641025641025641,0.8207547169811321
1,0.8693693693693694,0.7194570135746606,0.6136363636363636,0.8464912280701754
1,0.5935828877005348,0.26881720430107525,0.15675675675675677,0.3160621761658031
0,0.5445026178010471,0.11578947368421053,0.031746031746031744,0.24257425742574257
0,0.32950191570881227,0.05384615384615385,0.007722007722007722,0.16117216117216118
0,0.5903083700440529,0.1504424778761062,0.035555555555555556,0.30165289256198347
1,0.7653061224489796,0.7098976109215017,0.6643835616438356,0.6217105263157895
1,0.7597765363128491,0.5056179775280899,0.3954802259887006,0.484304932735426
1,0.8844444444444445,0.5267857142857143,0.34080717488789236,0.597457627118644
1,0.6190476190476191,0.25,0.11229946524064172,0.42783505154639173
0,0.5161290322580645,0.07027027027027027,0.0,0.2708333333333333
0,0.44086021505376344,0.11891891891891893,0.02717391304347826,0.22395833333333334
1,0.9794520547945206,0.9172413793103448,0.875,0.9
1,0.9513888888888888,0.7972027972027972,0.676056338028169,0.8940397350993378
1,0.9764705882352941,0.8579881656804734,0.75,0.8232044198895028
1,0.92,0.6756756756756757,0.5616438356164384,0.775
1,0.8117647058823529,0.5562130177514792,0.42857142857142855,0.45977011494252873
0,0.4411764705882353,0.030303030303030304,0.0,0.3055555555555556
0,0.4888888888888889,0.06741573033707865,0.0,0.2826086956521739
1,0.9926739926739927,0.9852941176470589,0.981549815498155,0.9930555555555556
1,0.813953488372093,0.6705882352941176,0.6428571428571429,0.7888888888888889
0,0.6111111111111112,0.15492957746478872,0.02857142857142857,0.3246753246753247
1,1.0,1.0,0.9888888888888889,1.0
1,0.634020618556701,0.20207253886010362,0.07291666666666667,0.36893203883495146
1,0.5829383886255924,0.2904761904761905,0.20574162679425836,0.4166666666666667
1,0.6379310344827587,0.42857142857142855,0.34347826086956523,0.4898785425101215
0,0.581151832460733,0.14210526315789473,0.037037037037037035,0.24742268041237114
0,0.42038216560509556,0.07692307692307693,0.012903225806451613,0.21875
1,0.6877637130801688,0.4067796610169492,0.24680851063829787,0.5163934426229508
1,0.6766467065868264,0.3192771084337349,0.18787878787878787,0.4725274725274725
1,0.7692307692307693,0.5335570469798657,0.4781144781144781,0.6064516129032258
0,0.5663716814159292,0.15178571428571427,0.036036036036036036,0.25833333333333336
0,0.48148148148148145,0.17164179104477612,0.06766917293233082,0.2789115646258503
0,0.5721153846153846,0.14009661835748793,0.02912621359223301,0.22935779816513763
0,0.319672131147541,0.0411522633744856,0.0,0.16535433070866143
0,0.53,0.135678391959799,0.020202020202020204,0.26046511627906976
1,0.6197916666666666,0.2513089005235602,0.1,0.3415841584158416
1,0.9217391304347826,0.8427947598253275,0.7763157894736842,0.9294117647058824
1,1.0,0.9808429118773946,0.9615384615384616,1.0
1,0.78,0.6582914572864321,0.6313131313131313,0.6699029126213593
0,0.4439461883408072,0.15315315315315314,0.04524886877828054,0.23376623376623376
1,0.6650246305418719,0.3910891089108911,0.29850746268656714,0.3492647058823529
1,0.7281553398058253,0.3073170731707317,0.13725490196078433,0.3476190476190476
0,0.5328947368421053,0.09933774834437085,0.013333333333333334,0.21818181818181817
0,0.5103092783505154,0.09326424870466321,0.020833333333333332,0.22110552763819097
1,0.8615384615384616,0.39690721649484534,0.18134715025906736,0.5047169811320755
1,0.6261682242990654,0.465625,0.36363636363636365,0.5585585585585585
1,1.0,0.9923076923076923,0.9845559845559846,0.9966996699669967
0,0.40703517587939697,0.06565656565656566,0.015228426395939087,0.1722488038277512
0,0.5154639175257731,0.09310344827586207,0.010380622837370242,0.23684210526315788
0,0.550561797752809,0.15819209039548024,0.03977272727272727,0.2833333333333333
0,0.3838383838383838,0.07614213197969544,0.025510204081632654,0.178743961352657
0,0.4928909952606635,0.05714285714285714,0.0,0.2350230414746544
1,0.7087378640776699,0.526829268292683,0.44607843137254904,0.6619718309859155
1,0.8633879781420765,0.6648351648351648,0.5082872928176796,0.7911111111111111
1,0.9606060606060606,0.9209726443768997,0.8963414634146342,0.9298245614035088
1,1.0,0.9890510948905109,0.9743589743589743,0.8546712802768166
0,0.6139240506329114,0.1337579617834395,0.019230769230769232,0.2983425414364641
1,0.9727626459143969,0.9375,0.9019607843137255,0.9270833333333334
1,0.9628099173553719,0.8672199170124482,0.7916666666666666,0.9098039215686274
1,0.7336683417085427,0.35353535353535354,0.20304568527918782,0.4900990099009901
1,0.5138888888888888,0.09302325581395349,0.009345794392523364,0.25203252032520324
0,0.4152542372881356,0.10212765957446808,0.02564102564102564,0.1774193548387097
1,0.8451882845188284,0.5462184873949579,0.4008438818565401,0.6437246963562753
1,0.485,0.10552763819095477,0.025252525252525252,0.24271844660194175
1,0.9506726457399103,0.8783783783783784,0.8235294117647058,0.8395061728395061
1,0.551219512195122,0.3284313725490196,0.2857142857142857,0.2830188679245283
0,0.3612565445026178,0.031578947368421054,0.0,0.16176470588235295
0,0.5321888412017167,0.16379310344827586,0.07792207792207792,0.24583333333333332
